Year,Month,Day,Rain(mm),PET(mm)
2014,2,27,0,2.808424316
2014,2,28,0,3.793141798
2014,3,1,0,4.818984625
2014,3,2,0,5.228519636
2014,3,3,0,3.98523234
2014,3,4,0,4.685094844
2014,3,5,0,5.039563342
2014,3,6,0,5.629528958
2014,3,7,0,6.576915265
2014,3,8,0,4.4313122
2014,3,9,26.6,2.173594273
2014,3,10,2.6,2.949022127
2014,3,11,21.6,3.702729267
2014,3,12,32.4,1.573380992
2014,3,13,31,0.725930906
2014,3,14,0.6,1.774665924
2014,3,15,0,2.701615171
2014,3,16,0,4.963866723
2014,3,17,0,5.213447423
2014,3,18,0,3.075632144
2014,3,19,0,3.225583383
2014,3,20,0,4.141919449
2014,3,21,0,4.441604984
2014,3,22,0,4.489381493
2014,3,23,0,3.894614306
2014,3,24,0,4.165141401
2014,3,25,0,4.112434371
2014,3,26,0,5.851339265
2014,3,27,0,6.286801249
2014,3,28,0,7.537118019
2014,3,29,0,7.321388744
2014,3,30,0,3.53431746
2014,3,31,0,4.593453733
2014,4,1,0,5.317573934
2014,4,2,0,4.325927634
2014,4,3,0,4.998790643
2014,4,4,0,4.891839438
2014,4,5,0,6.816313827
2014,4,6,0,7.610774689
2014,4,7,0,6.997106245
2014,4,8,0,6.093080784
2014,4,9,0,5.334856184
2014,4,10,0,4.541915871
2014,4,11,0,6.243812971
2014,4,12,0,4.651360537
2014,4,13,0,4.642760287
2014,4,14,0,6.055795811
2014,4,15,0,5.262056445
2014,4,16,0,7.342536425
2014,4,17,0,6.818876246
2014,4,18,0,6.305274725
2014,4,19,0,8.591675607
2014,4,20,0,6.029689242
2014,4,21,0,5.954166676
2014,4,22,0,6.257424789
2014,4,23,0,7.698819421
2014,4,24,0,8.450560892
2014,4,25,0,7.560077934
2014,4,26,0,5.954608025
2014,4,27,0,7.561054953
2014,4,28,0,7.900653501
2014,4,29,0,7.221927802
2014,4,30,0,7.717519646
2014,5,1,0,7.851623306
2014,5,2,0,7.235584951
2014,5,3,0,8.14260489
2014,5,4,0,8.673053966
2014,5,5,0,8.034498018
2014,5,6,0,4.340897713
2014,5,7,29.8,6.594560503
2014,5,8,4.5,2.358211959
2014,5,9,0,5.452531727
2014,5,10,0,6.666736333
2014,5,11,0,5.83216481
2014,5,12,0,4.224528873
2014,5,13,0,4.744974796
2014,5,14,0,6.472275113
2014,5,15,0,7.796851572
2014,5,16,0,7.754831945
2014,5,17,0,7.315796027
2014,5,18,0,6.311775961
2014,5,19,0,5.836756235
2014,5,20,0,6.241618347
2014,5,21,0,7.934376304
2014,5,22,0,6.297647218
2014,5,23,0,7.125991754
2014,5,24,0,7.180430796
2014,5,25,0,7.307956851
2014,5,26,0,7.251276134
2014,5,27,0,7.595718006
2014,5,28,0,7.40873046
2014,5,29,0,7.21576144
2014,5,30,0,8.230648722
2014,5,31,0,7.361071571
2014,6,1,0,5.998328619
2014,6,2,0,6.073332505
2014,6,3,0,7.286934549
2014,6,4,0,8.347189395
2014,6,5,0,7.477979716
2014,6,6,0,5.272740234
2014,6,7,0,5.487383943
2014,6,8,0,6.662417845
2014,6,9,0,7.344525573
2014,6,10,0,6.762216274
2014,6,11,0,6.741082458
2014,6,12,0,6.584956748
2014,6,13,0,6.281974817
2014,6,14,0,8.103462952
2014,6,15,0,8.623405513
2014,6,16,0,8.618273362
2014,6,17,0,9.458709785
2014,6,18,0,7.753166954
2014,6,19,0,8.594425261
2014,6,20,0,8.534846556
2014,6,21,0,6.928176675
2014,6,22,0,7.479035516
2014,6,23,0,7.272900291
2014,6,24,0,7.283585046
2014,6,25,0,8.197278134
2014,6,26,0,8.677318627
2014,6,27,0,10.00969438
2014,6,28,0,10.44420004
2014,6,29,0,9.850373032
2014,6,30,0,8.604934791
2014,7,1,0,7.788881549
2014,7,2,0,8.607344614
2014,7,3,0,8.925159801
2014,7,4,0,8.739850532
2014,7,5,0,7.745155672
2014,7,6,0,7.523834522
2014,7,7,0,7.591023216
2014,7,8,0,8.30358482
2014,7,9,0,9.373707641
2014,7,10,0,9.64420588
2014,7,11,0,9.201240993
2014,7,12,0,9.646626648
2014,7,13,0,8.283438228
2014,7,14,0,6.703783378
2014,7,15,0,6.744205813
2014,7,16,0,7.425331527
2014,7,17,0,7.042121178
2014,7,18,0,6.43587081
2014,7,19,0,6.402410787
2014,7,20,0,5.79275193
2014,7,21,0,5.698537406
2014,7,22,0,6.912723907
2014,7,23,0,7.568714453
2014,7,24,0,8.26602767
2014,7,25,0,6.934612843
2014,7,26,0,7.280388181
2014,7,27,0,7.576144431
2014,7,28,0,6.970515198
2014,7,29,0,7.988237296
2014,7,30,0,8.122963106
2014,7,31,0,7.429264482
2014,8,1,0,9.160383794
2014,8,2,0,8.653862485
2014,8,3,0,6.243085055
2014,8,4,0,5.839980806
2014,8,5,0,6.854858404
2014,8,6,0,7.465671042
2014,8,7,0,8.334824143
2014,8,8,0,7.793825115
2014,8,9,0,6.175753406
2014,8,10,0,5.82353049
2014,8,11,0,7.515930051
2014,8,12,0,7.98591773
2014,8,13,0,7.995275012
2014,8,14,0,8.31106716
2014,8,15,0,7.134756911
2014,8,16,0,6.877951465
2014,8,17,0,6.990858131
2014,8,18,0,6.923940834
2014,8,19,0,7.184848601
2014,8,20,0,7.733318156
2014,8,21,0,7.894175164
2014,8,22,0,6.841173745
2014,8,23,0,6.937409018
2014,8,24,0,8.57661905
2014,8,25,0,8.477315714
2014,8,26,0,8.242926759
2014,8,27,0,7.897084669
2014,8,28,0,7.255739605
2014,8,29,0,6.443182445
2014,8,30,0,6.638187293
2014,8,31,0,6.246358826
2014,9,1,0,5.39393938
2014,9,2,0,5.926003161
2014,9,3,0,6.513220643
2014,9,4,0,6.773967674
2014,9,5,0,6.728386028
2014,9,6,0,5.48272074
2014,9,7,0,5.849462909
2014,9,8,0,5.043711224
2014,9,9,0,6.432235993
2014,9,10,0,6.835174106
2014,9,11,0,6.281690486
2014,9,12,0,6.580667417
2014,9,13,0,6.506320021
2014,9,14,0,5.870361164
2014,9,15,0,5.626453328
2014,9,16,0,6.555938791
2014,9,17,0,5.304985414
2014,9,18,0,4.326370904
2014,9,19,0,4.151938297
2014,9,20,0,4.515511972
2014,9,21,0,4.56993921
2014,9,22,0,4.600808701
2014,9,23,0,4.44698977
2014,9,24,0,6.891310762
2014,9,25,0,6.681576339
2014,9,26,0,5.703737877
2014,9,27,0,6.353998528
2014,9,28,0,4.194261919
2014,9,29,0,4.070538293
2014,9,30,0,4.67104534
2014,10,1,0,5.186118889
2014,10,2,0,4.307410005
2014,10,3,0,5.401157176
2014,10,4,0,5.831990657
2014,10,5,0,5.520469096
2014,10,6,0,5.551183252
2014,10,7,0,5.747218901
2014,10,8,0.1,6.257445812
2014,10,9,0.1,4.750100227
2014,10,10,0.1,5.093144057
2014,10,11,0.1,4.720792049
2014,10,12,0,3.347094054
2014,10,13,0,5.044774846
2014,10,14,0,4.033736945
2014,10,15,0,3.519405769
2014,10,16,0,3.671645999
2014,10,17,0,4.541685937
2014,10,18,0,4.613899192
2014,10,19,5.7,2.506168787
2014,10,20,0,3.398184542
2014,10,21,0,3.851242356
2014,10,22,0,4.47343491
2014,10,23,0,4.512919292
2014,10,24,0,4.360959171
2014,10,25,0,4.898771347
2014,10,26,0,5.348648368
2014,10,27,0,4.983058719
2014,10,28,0,3.813348831
2014,10,29,0,4.058073479
2014,10,30,0.1,3.20686762
2014,10,31,11.5,1.344965905
2014,11,1,5.6,2.142751589
2014,11,2,0.4,4.181421576
2014,11,3,7.7,2.246533351
2014,11,4,0.9,2.532415668
2014,11,5,0,2.686388619
2014,11,6,0,4.277713079
2014,11,7,0,5.867926888
2014,11,8,0,6.401235228
2014,11,9,0,5.450219076
2014,11,10,0,4.48845077
2014,11,11,0,3.966614748
2014,11,12,0,3.975495768
2014,11,13,0,4.000341982
2014,11,14,0,3.129066965
2014,11,15,2.9,3.583262195
2014,11,16,14.5,1.978391951
2014,11,17,8.4,1.76814868
2014,11,18,0,2.756740256
2014,11,19,0,4.053642013
2014,11,20,0,4.073156145
2014,11,21,5.2,1.938175681
2014,11,22,0.6,2.697808751
2014,11,23,6.5,1.688110744
2014,11,24,20.5,0.647267135
2014,11,25,43.6,2.117234692
2014,11,26,77.4,0.665484457
2014,11,27,15,1.258111845
2014,11,28,0,2.099951925
2014,11,29,0,1.998854481
2014,11,30,0,2.307084133
2014,12,1,0,2.401254449
2014,12,2,0,2.685319043
2014,12,3,0,3.460160686
2014,12,4,0,3.744206948
2014,12,5,0,3.499721127
2014,12,6,0,3.336098694
2014,12,7,2.2,3.106766464
2014,12,8,1,3.385980175
2014,12,9,0.8,2.407120106
2014,12,10,0,3.192415209
2014,12,11,0,3.299519241
2014,12,12,4.3,2.493991268
2014,12,13,5.3,3.050063402
2014,12,14,0.8,0.544165691
2014,12,15,0,1.929259733
2014,12,16,0,2.652428859
2014,12,17,0,2.90321417
2014,12,18,0,2.161372616
2014,12,19,0,1.279914635
2014,12,20,0,2.325157071
2014,12,21,0,1.81951561
2014,12,22,7.6,1.901361219
2014,12,23,0,1.910076821
2014,12,24,0,1.932598658
2014,12,25,0,3.227195308
2014,12,26,0,2.974804796
2014,12,27,0,2.629789053
2014,12,28,0,2.522316626
2014,12,29,0,2.831558582
2014,12,30,0,2.55324929
2014,12,31,0,2.900715266
2015,1,1,0,2.963432687
2015,1,2,0,2.234799955
2015,1,3,13.8,1.788461838
2015,1,4,7,1.201015675
2015,1,5,0,2.459743251
2015,1,6,0,2.806909642
2015,1,7,52.5,1.187075795
2015,1,8,40.8,0.346663771
2015,1,9,10,0.366184911
2015,1,10,37.9,0.92478717
2015,1,11,0.9,1.524941186
2015,1,12,0,1.857025595
2015,1,13,0,2.457556185
2015,1,14,5,2.114965923
2015,1,15,14.3,1.117767157
2015,1,16,4,1.172354393
2015,1,17,7.1,0.897358967
2015,1,18,0,2.051760069
2015,1,19,0,2.192968447
2015,1,20,0,3.4029227
2015,1,21,0,4.688681819
2015,1,22,0,4.181502802
2015,1,23,0,4.103085945
2015,1,24,0,4.028162071
2015,1,25,0,3.151879277
2015,1,26,0,2.74611889
2015,1,27,0,2.647227101
2015,1,28,0,2.552216794
2015,1,29,0,3.127376827
2015,1,30,0,3.699209067
2015,1,31,0,3.410171539
2015,2,1,0,4.101450911
2015,2,2,0,4.631396856
2015,2,3,0,4.346846441
2015,2,4,0,3.059705245
2015,2,5,0,3.884752116
2015,2,6,0,4.775248346
2015,2,7,0,5.331269315
2015,2,8,0,2.46401302
2015,2,9,0,3.067245615
2015,2,10,0,4.496299311
2015,2,11,0.4,2.833255989
2015,2,12,0,2.752848166
2015,2,13,14.3,2.206278055
2015,2,14,0,2.770656824
2015,2,15,7.7,1.63965053
2015,2,16,0,1.864539074
2015,2,17,0.2,2.17166992
2015,2,18,10.7,1.710592231
2015,2,19,51.9,0.723814562
2015,2,20,41.3,1.415332706
2015,2,21,1.5,1.599801006
2015,2,22,0,2.69090521
2015,2,23,0,2.570106171
2015,2,24,0,2.880630216
2015,2,25,0,2.931702679
2015,2,26,0,4.527364028
2015,2,27,0,5.739014808
2015,2,28,0,3.731173959
2015,3,1,0,3.760677702
2015,3,2,0,2.888954182
2015,3,3,3.2,3.605787099
2015,3,4,0.7,1.37230156
2015,3,5,0,3.967143254
2015,3,6,0,5.99883424
2015,3,7,0,6.192683817
2015,3,8,0,5.542827071
2015,3,9,0,5.205892612
2015,3,10,0,5.262084328
2015,3,11,7.8,5.151751336
2015,3,12,0.3,1.856674932
2015,3,13,0,3.36940533
2015,3,14,0,5.024432302
2015,3,15,0,4.217154864
2015,3,16,0,4.059636226
2015,3,17,0,4.156760051
2015,3,18,0,5.767483805
2015,3,19,0,3.4308041
2015,3,20,0,2.448526247
2015,3,21,1.5,2.846824496
2015,3,22,0,2.109578529
2015,3,23,0,3.062431534
2015,3,24,0,4.082912296
2015,3,25,0,4.467220074
2015,3,26,0,6.487735108
2015,3,27,0,7.601088822
2015,3,28,0.8,5.860664175
2015,3,29,0,4.340009863
2015,3,30,0,4.959454823
2015,3,31,2.7,4.724488582
2015,4,1,0.8,1.724032938
2015,4,2,0,5.51342841
2015,4,3,0,5.350951639
2015,4,4,0,3.735480866
2015,4,5,0,5.598181087
2015,4,6,0,6.528765349
2015,4,7,0,7.523136332
2015,4,8,0,8.964484649
2015,4,9,0,6.320680278
2015,4,10,2.5,2.946263914
2015,4,11,15.6,2.357009987
2015,4,12,15.8,1.742493977
2015,4,13,0,3.841156829
2015,4,14,0,4.222183466
2015,4,15,38.3,6.153815808
2015,4,16,0.1,3.290874814
2015,4,17,0,4.608003092
2015,4,18,0,5.58870282
2015,4,19,0,6.540349269
2015,4,20,0,8.017134344
2015,4,21,0,6.995831874
2015,4,22,0,4.001589978
2015,4,23,2.3,3.545271589
2015,4,24,0,4.754995427
2015,4,25,0,6.67852037
2015,4,26,0,7.486253203
2015,4,27,0,7.204142381
2015,4,28,0,7.44620837
2015,4,29,0,9.1536316
2015,4,30,0,7.006868941
2015,5,1,0,6.294827864
2015,5,2,0,6.455144453
2015,5,3,0,6.579904039
2015,5,4,0,5.601023085
2015,5,5,0,6.187035765
2015,5,6,0,6.990994779
2015,5,7,0,7.390619303
2015,5,8,0,7.796880666
2015,5,9,0,7.291260418
2015,5,10,0,4.459475435
2015,5,11,0,5.854521944
2015,5,12,0,6.969543628
2015,5,13,0,6.688745615
2015,5,14,0,3.988126037
2015,5,15,0,6.495175266
2015,5,16,0,8.548440758
2015,5,17,0,9.875643922
2015,5,18,0,10.88039403
2015,5,19,0,10.42980352
2015,5,20,0,9.696937556
2015,5,21,0,7.196295843
2015,5,22,0,5.014204178
2015,5,23,0,6.587029568
2015,5,24,0,7.952907284
2015,5,25,0,8.782065423
2015,5,26,0,8.191725017
2015,5,27,0,9.595279577
2015,5,28,0,7.852496624
2015,5,29,0,6.271683063
2015,5,30,0,5.456434205
2015,5,31,0,6.651201391
2015,6,1,0,6.564248528
2015,6,2,0,7.165222201
2015,6,3,0,8.092327219
2015,6,4,0,7.730763093
2015,6,5,0,6.243603395
2015,6,6,0,6.308320706
2015,6,7,0,7.680923684
2015,6,8,0,8.522209955
2015,6,9,0,8.789087719
2015,6,10,0,6.558761441
2015,6,11,0,6.055754889
2015,6,12,0,6.944400639
2015,6,13,0,6.779033227
2015,6,14,0,6.72271055
2015,6,15,0,7.007865058
2015,6,16,0,7.752480011
2015,6,17,0,8.573589754
2015,6,18,0,8.783183735
2015,6,19,0,8.101571613
2015,6,20,0,5.425584783
2015,6,21,0,5.893846013
2015,6,22,0,7.195644522
2015,6,23,0,6.888291059
2015,6,24,0,6.012955284
2015,6,25,0,5.6918696
2015,6,26,0,6.209995391
2015,6,27,0,8.032881692
2015,6,28,0,6.219877618
2015,6,29,0,6.980613617
2015,6,30,0,7.128173345
2015,7,1,0,7.498864341
2015,7,2,0,7.38403469
2015,7,3,0,7.210075012
2015,7,4,0,7.994307553
2015,7,5,0,8.81527743
2015,7,6,0,8.313550099
2015,7,7,0,7.42364025
2015,7,8,0,7.440457948
2015,7,9,0,8.749759546
2015,7,10,0,8.018039153
2015,7,11,0,7.032550314
2015,7,12,0,7.609547387
2015,7,13,0,7.393436017
2015,7,14,0,8.014784671
2015,7,15,0,8.260534045
2015,7,16,0,8.916467227
2015,7,17,0,8.572171931
2015,7,18,0,8.931970167
2015,7,19,0,8.435219407
2015,7,20,0,8.504189035
2015,7,21,0,8.879185552
2015,7,22,0,8.929309876
2015,7,23,0,9.471162737
2015,7,24,0,10.52261881
2015,7,25,0,9.970140496
2015,7,26,0,8.673434191
2015,7,27,0,7.670243155
2015,7,28,0,7.630818217
2015,7,29,0,8.492955849
2015,7,30,0,9.491873263
2015,7,31,0,8.943818094
2015,8,1,0,8.714862188
2015,8,2,0,8.767026879
2015,8,3,0,8.408025377
2015,8,4,0,7.900773988
2015,8,5,0,7.76332183
2015,8,6,0,8.018912991
2015,8,7,0,7.850243281
2015,8,8,0,9.183536424
2015,8,9,0,8.545566763
2015,8,10,0,7.641492451
2015,8,11,0,7.527749886
2015,8,12,0,7.08759114
2015,8,13,0,7.22369741
2015,8,14,0,7.493057169
2015,8,15,0,8.143749555
2015,8,16,0,9.205038789
2015,8,17,0,9.167717719
2015,8,18,0,7.802168716
2015,8,19,0,7.484588685
2015,8,20,0,7.764336269
2015,8,21,0,6.974662721
2015,8,22,0,6.877886415
2015,8,23,0,7.084357175
2015,8,24,0,6.786834393
2015,8,25,0,5.95665496
2015,8,26,0,6.963373513
2015,8,27,0,7.319504978
2015,8,28,0,7.074905722
2015,8,29,0,7.272457098
2015,8,30,0,6.653145746
2015,8,31,0,6.437777297
2015,9,1,0,6.505755507
2015,9,2,0,7.319045829
2015,9,3,0,6.260178036
2015,9,4,0,6.426730184
2015,9,5,0,6.557464451
2015,9,6,0,6.622518506
2015,9,7,0,6.216955496
2015,9,8,0,5.033545232
2015,9,9,0,7.441585641
2015,9,10,0,7.53060279
2015,9,11,0,7.818752245
2015,9,12,0,8.019159633
2015,9,13,0,7.230826656
2015,9,14,0,7.182446433
2015,9,15,0,6.413322681
2015,9,16,0,6.033180811
2015,9,17,0,6.1330249
2015,9,18,0,6.123036842
2015,9,19,0,6.375671784
2015,9,20,0,6.100388013
2015,9,21,0,4.763593754
2015,9,22,0,5.25676067
2015,9,23,0,5.977636954
2015,9,24,0,7.739882851
2015,9,25,0,7.331547868
2015,9,26,0,6.82261733
2015,9,27,0,6.300411489
2015,9,28,0,6.579092513
2015,9,29,0,5.82806137
2015,9,30,0,4.292481849
2015,10,1,0,6.334758666
2015,10,2,0,5.215300183
2015,10,3,0,5.704581842
2015,10,4,0,5.615414581
2015,10,5,0,5.154074612
2015,10,6,1.6,4.053193446
2015,10,7,1.1,2.296569853
2015,10,8,0.3,4.025965935
2015,10,9,0,3.251144153
2015,10,10,0,3.650801948
2015,10,11,0,6.468900061
2015,10,12,0,5.509425185
2015,10,13,0,5.996762453
2015,10,14,0,5.081294284
2015,10,15,0,5.348670354
2015,10,16,0,5.343485824
2015,10,17,0,4.965551457
2015,10,18,0,4.756797611
2015,10,19,0,4.555989419
2015,10,20,0,4.252024382
2015,10,21,0,4.923990399
2015,10,22,0,4.558805992
2015,10,23,0,3.980228646
2015,10,24,0,4.252212407
2015,10,25,10.3,2.943934354
2015,10,26,0.1,2.493255849
2015,10,27,8.1,2.7329826
2015,10,28,0.2,2.60679236
2015,10,29,0.7,2.563562284
2015,10,30,0,2.960952352
2015,10,31,0,3.878694404
2015,11,1,0,4.738696407
2015,11,2,0,4.948534453
2015,11,3,0.1,4.810618615
2015,11,4,0.2,4.541058567
2015,11,5,11.5,1.827967091
2015,11,6,17.6,0.941740946
2015,11,7,6.3,1.307471568
2015,11,8,4.6,2.868395557
2015,11,9,2.3,1.672175606
2015,11,10,0.3,2.097450771
2015,11,11,0,2.61341373
2015,11,12,0,3.374973159
2015,11,13,0,4.540966441
2015,11,14,0,5.324381663
2015,11,15,0,3.874781428
2015,11,16,0.5,2.387962194
2015,11,17,0.1,2.077367752
2015,11,18,0,2.731408536
2015,11,19,0,3.050951815
2015,11,20,0,3.699832925
2015,11,21,0,3.823714805
2015,11,22,0,3.800980547
2015,11,23,0,3.285328663
2015,11,24,0,3.978144515
2015,11,25,0,3.914679346
2015,11,26,0,3.016122358
2015,11,27,0,3.549295125
2015,11,28,0,3.58379345
2015,11,29,0,3.519256974
2015,11,30,10.2,2.552699162
2015,12,1,4.5,1.481891724
2015,12,2,11.5,2.511693805
2015,12,3,3,1.404411114
2015,12,4,0,2.843751473
2015,12,5,0,3.122775763
2015,12,6,0,2.760047008
2015,12,7,0,2.809997108
2015,12,8,0,3.352852321
2015,12,9,0,3.709511718
2015,12,10,0,3.232660058
2015,12,11,0,2.350920951
2015,12,12,3.3,2.583066477
2015,12,13,6.4,1.07245851
2015,12,14,6.5,1.615741664
2015,12,15,0,2.114950428
2015,12,16,0,2.446359915
2015,12,17,2.7,1.587177413
2015,12,18,0,2.453829178
2015,12,19,1.9,2.132652091
2015,12,20,0,2.228215659
2015,12,21,0,2.704253754
2015,12,22,0,3.111347127
2015,12,23,0,2.971009768
2015,12,24,0,2.721185047
2015,12,25,0,2.665851768
2015,12,26,0,2.334385498
2015,12,27,0,2.805699874
2015,12,28,0,4.046522495
2015,12,29,0.6,2.426798744
2015,12,30,13.8,1.793929538
2015,12,31,54.6,1.329743947
2016,1,1,21.8,0.766820561
2016,1,2,8.6,0.597829866
2016,1,3,0.9,1.074891856
2016,1,4,0,1.656025857
2016,1,5,0,3.031701997
2016,1,6,0,3.395921101
2016,1,7,0.1,3.129764813
2016,1,8,28.2,1.753843071
2016,1,9,0,1.872370313
2016,1,10,0,2.381787326
2016,1,11,0,2.527678575
2016,1,12,0,2.754372024
2016,1,13,0,3.021241199
2016,1,14,1.1,2.296189544
2016,1,15,0,2.071334197
2016,1,16,0,3.281832515
2016,1,17,0,3.893724737
2016,1,18,0,4.076700189
2016,1,19,9.1,1.470546145
2016,1,20,0.2,1.267292916
2016,1,21,0,2.855684336
2016,1,22,0.4,2.949077512
2016,1,23,11.8,1.082404294
2016,1,24,42.8,0.769498841
2016,1,25,18.9,0.49153385
2016,1,26,5,0.572178509
2016,1,27,1.8,0.966433371
2016,1,28,0,2.348890644
2016,1,29,0,1.062827335
2016,1,30,0,2.534832812
2016,1,31,0,3.452128229
2016,2,1,0,3.473532728
2016,2,2,0,1.948705926
2016,2,3,0,3.29405553
2016,2,4,0,4.565823812
2016,2,5,0,4.479603151
2016,2,6,40,2.250489489
2016,2,7,19.8,0.542810138
2016,2,8,0.5,1.086594547
2016,2,9,0,3.236908134
2016,2,10,2.1,2.283035111
2016,2,11,0,2.005602495
2016,2,12,0,3.267820601
2016,2,13,0,3.639681685
2016,2,14,0,4.241598348
2016,2,15,0,5.000598492
2016,2,16,0,5.25151818
2016,2,17,0,5.407702177
2016,2,18,0,4.952034946
2016,2,19,0,5.544404195
2016,2,20,0,2.617776194
2016,2,21,26.9,1.948565538
2016,2,22,14.9,0.935339861
2016,2,23,2.1,1.254215738
2016,2,24,0,3.837073163
2016,2,25,0,4.339049998
2016,2,26,0,4.350439273
2016,2,27,0,4.402691539
2016,2,28,0,4.82290631
2016,2,29,0,5.838595509
2016,3,1,0,6.859221688
2016,3,2,0.5,5.494270347
2016,3,3,2.4,3.319220724
2016,3,4,0,3.84733714
2016,3,5,0,4.620477519
2016,3,6,0,4.287862195
2016,3,7,0,5.682671667
2016,3,8,0,4.745326361
2016,3,9,0,5.574633236
2016,3,10,0,5.650219315
2016,3,11,0,5.96104989
2016,3,12,0,5.52188686
2016,3,13,0.6,3.809481617
2016,3,14,0,5.058381648
2016,3,15,8.7,3.251773434
2016,3,16,9,2.492842711
2016,3,17,3.5,2.529235008
2016,3,18,0,2.433039968
2016,3,19,0,4.405888421
2016,3,20,0.5,2.610709343
2016,3,21,0,1.233896811
2016,3,22,0,3.288228569
2016,3,23,0,4.96123006
2016,3,24,0,6.447266997
2016,3,25,0.6,5.636594563
2016,3,26,1.3,2.609727231
2016,3,27,1,3.079518642
2016,3,28,11.6,2.248919656
2016,3,29,0,2.620526214
2016,3,30,0,4.165639638
2016,3,31,0,5.496615268
2016,4,1,0,6.753280586
2016,4,2,0,7.764719351
2016,4,3,0,6.740989645
2016,4,4,0,6.736077856
2016,4,5,0,5.583553962
2016,4,6,0,6.375469463
2016,4,7,0,6.963129234
2016,4,8,0,6.628280572
2016,4,9,0.1,5.908977331
2016,4,10,0.5,5.143902614
2016,4,11,0.7,6.187101267
2016,4,12,8.6,1.670082111
2016,4,13,1.3,2.517533428
2016,4,14,0,4.050209706
2016,4,15,0,6.270790254
2016,4,16,0,7.235787309
2016,4,17,0,7.764297562
2016,4,18,0,7.819083195
2016,4,19,0,8.962892434
2016,4,20,0,9.173179521
2016,4,21,0,8.803833018
2016,4,22,0,7.739746708
2016,4,23,0,7.793715692
2016,4,24,0,7.861181853
2016,4,25,0,8.330709142
2016,4,26,0,9.597153412
2016,4,27,0,5.701114262
2016,4,28,0,5.782863071
2016,4,29,0,6.277169914
2016,4,30,0,7.198482583
2016,5,1,0,8.528136918
2016,5,2,0,6.695963649
2016,5,3,0,5.346509483
2016,5,4,0,6.351055604
2016,5,5,0,6.737667282
2016,5,6,0,5.194950647
2016,5,7,0,4.737327991
2016,5,8,0,5.613264277
2016,5,9,0,6.909507989
2016,5,10,0,7.009086561
2016,5,11,0,6.620522569
2016,5,12,0,7.704796476
2016,5,13,0,7.285536895
2016,5,14,0,8.427759205
2016,5,15,0,9.102220831
2016,5,16,0,9.108193301
2016,5,17,0,8.289858004
2016,5,18,0,6.831827847
2016,5,19,0,6.323289607
2016,5,20,0,6.561512829
2016,5,21,0,7.917432164
2016,5,22,0,8.771250873
2016,5,23,0.3,5.089629761
2016,5,24,0.1,3.283845401
2016,5,25,0,6.789837787
2016,5,26,0,8.394037968
2016,5,27,0,5.196091129
2016,5,28,0,5.414541433
2016,5,29,0,5.467727974
2016,5,30,0,7.210028409
2016,5,31,0,8.53638666
2016,6,1,0,9.149889571
2016,6,2,0,8.909436747
2016,6,3,0,8.647109415
2016,6,4,0,9.702745553
2016,6,5,0,9.561850358
2016,6,6,0,8.071964964
2016,6,7,0,9.223318434
2016,6,8,0,9.344571076
2016,6,9,0,7.217807334
2016,6,10,0,6.842691197
2016,6,11,0,7.265292097
2016,6,12,0,7.864521035
2016,6,13,0,8.698923171
2016,6,14,0,9.889879964
2016,6,15,0,9.575626205
2016,6,16,0,7.248139927
2016,6,17,0,7.8249107
2016,6,18,0,8.500289926
2016,6,19,0,9.018992406
2016,6,20,0,9.608880769
2016,6,21,0,9.714252093
2016,6,22,0,9.307665395
2016,6,23,0,9.474079048
2016,6,24,0,9.471853741
2016,6,25,0,9.274383487
2016,6,26,0,9.14493386
2016,6,27,0,7.866709235
2016,6,28,0,6.574905949
2016,6,29,0,7.553264484
2016,6,30,0,7.983344993
2016,7,1,0,7.751138084
2016,7,2,0,7.723293758
2016,7,3,0,8.079783323
2016,7,4,0,7.591254236
2016,7,5,0,7.219013806
2016,7,6,0,8.003876734
2016,7,7,0,8.522988448
2016,7,8,0,7.729367403
2016,7,9,0,8.150893622
2016,7,10,0,8.461580121
2016,7,11,0,8.59076827
2016,7,12,0,8.969445722
2016,7,13,0,9.021004871
2016,7,14,0,8.790775089
2016,7,15,0,9.227004084
2016,7,16,0,9.003381792
2016,7,17,0,8.280249641
2016,7,18,0,7.163704338
2016,7,19,0,7.508349194
2016,7,20,0,7.657365427
2016,7,21,0,8.152520647
2016,7,22,0,8.005020065
2016,7,23,0,7.414222119
2016,7,24,0,6.880496137
2016,7,25,0,7.670228231
2016,7,26,0,8.471498513
2016,7,27,0,8.318588096
2016,7,28,0,7.218172973
2016,7,29,0,7.027246665
2016,7,30,0,6.941728815
2016,7,31,0,6.758291009
2016,8,1,0,8.204801407
2016,8,2,0,7.835522525
2016,8,3,0,8.819565002
2016,8,4,0,8.308320052
2016,8,5,0,7.8094726
2016,8,6,0,7.359296119
2016,8,7,0,7.25189431
2016,8,8,0,6.67439957
2016,8,9,0,7.511823166
2016,8,10,0,6.537609743
2016,8,11,0,7.182606275
2016,8,12,0,7.271838189
2016,8,13,0,7.641788269
2016,8,14,0,7.190558936
2016,8,15,0,6.515351678
2016,8,16,0,6.886727799
2016,8,17,0,5.976711469
2016,8,18,0,6.789511924
2016,8,19,0,7.078427958
2016,8,20,0,8.047399929
2016,8,21,0,7.863028664
2016,8,22,0,7.315386421
2016,8,23,0,6.899519128
2016,8,24,0,6.272587587
2016,8,25,0,6.501796336
2016,8,26,0,6.694318163
2016,8,27,0,6.973721481
2016,8,28,0,6.685283636
2016,8,29,0,6.026300709
